Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
3,Sylmar,Los Angeles_CA,CA,78.8,42,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,48.9,83,10,6.9,0,Overcast,TRUE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,17.1,77,1.8,13.8,0,Light Snow,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,79,52,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Fort Mill,Lancaster_SC,SC,75,64,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Chappaqua,Westchester_NY,NY,48.9,97,1,8.1,0.17,Light Rain,FALSE,FALSE,FALSE,day
2,San Ramon,Contra Costa_CA,CA,60.1,44,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Phoenix,Maricopa_AZ,AZ,64.4,30,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Knoxville,Knox_TN,TN,48,74,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,48,80,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Oakland,Alameda_CA,CA,72,59,10,17,0,Fair,TRUE,FALSE,FALSE,day
2,Waukesha,Waukesha_WI,WI,21.2,93,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Leominster,Worcester_MA,MA,61,97,5,5.8,0.06,Rain,TRUE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,71.1,73,9,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Mesquite,Dallas_TX,TX,75.2,38,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Corona,Riverside_CA,CA,59,55,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Plano,Collin_TX,TX,72,69,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,72,59,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Lakeville,Litchfield_CT,CT,59,90,0.5,0,0,Clear,FALSE,FALSE,FALSE,night
2,Graham,Alamance_NC,NC,75,87,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Lake Worth,Palm Beach_FL,FL,86,63,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,San Antonio,Bexar_TX,TX,75.9,29,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,68,81,8,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Harrisburg,Dauphin_PA,PA,84.9,46,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Willow Grove,Montgomery_PA,PA,82,44,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Martinez,Contra Costa_CA,CA,55.9,64,10,13.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Tuolumne,Tuolumne_CA,CA,75.2,36,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Berkeley,Alameda_CA,CA,50,71,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Minneapolis,Hennepin_MN,MN,27,75,6,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Littleton,Jefferson_CO,CO,59,29,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Tulsa,Tulsa_OK,OK,74,35,10,20,0,Fair,FALSE,FALSE,TRUE,day
3,Orangeburg,Orangeburg_SC,SC,64.9,54,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Westfir,Lane_OR,OR,81,41,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Sunol,Alameda_CA,CA,48.9,41,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Villa Park,DuPage_IL,IL,64.9,36,10,11.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Seattle,King_WA,WA,50,50,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,55,57,10,15,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Roseville,Placer_CA,CA,46,93,10,3,0,Fair,TRUE,FALSE,FALSE,night
2,Montebello,Los Angeles_CA,CA,55.4,88,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Laramie,Albany_WY,WY,19,85,10,19.6,0,Overcast,FALSE,FALSE,FALSE,night
3,Indianapolis,Marion_IN,IN,28.4,100,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,New Rochelle,Westchester_NY,NY,72,73,10,8.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lutz,Hillsborough_FL,FL,84,44,10,6.9,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Georgetown,Georgetown_SC,SC,45,100,7,0,0,Fair,FALSE,FALSE,FALSE,night
4,Nichols,Tioga_NY,NY,41,40,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,69.1,78,10,17.3,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,75.2,73,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Osseo,Hennepin_MN,MN,32,88,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
4,Tracy,San Joaquin_CA,CA,66,43,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,48.9,90,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Denver,Jefferson_CO,CO,14,77,6,0,0,Light Snow,FALSE,FALSE,FALSE,day
3,McDonough,Henry_GA,GA,86,37,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,51.8,50,7,4.6,0,Overcast,FALSE,FALSE,FALSE,night
3,Los Angeles,Los Angeles_CA,CA,72,51,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Sauk Rapids,Benton_MN,MN,28,75,7,18,0,Wintry Mix,FALSE,FALSE,TRUE,day
2,Cerritos,Los Angeles_CA,CA,62,78,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,46.9,63,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,74,76,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Grapevine,Tarrant_TX,TX,62.1,29,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Red Bank,Monmouth_NJ,NJ,77,47,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Angels Camp,Calaveras_CA,CA,59,25,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
2,Madison,Dane_WI,WI,51.1,44,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,46,62,10,7,0,Fair,FALSE,FALSE,TRUE,day
3,San Francisco,San Francisco_CA,CA,60.1,72,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Yonkers,Westchester_NY,NY,28.9,58,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Clearwater,Pinellas_FL,FL,79,77,10,10.4,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,85,29,10,12,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Syracuse,Onondaga_NY,NY,18,84,2,20.7,0,Light Snow,FALSE,TRUE,FALSE,day
3,Tampa,Hillsborough_FL,FL,86,70,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,81,50,10,17.3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Encino,Los Angeles_CA,CA,63,60,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Somerville,Middlesex_MA,MA,34,92,0.8,12.7,0,Light Snow,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,78.1,96,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,81,52,10,6,0,Fair,FALSE,FALSE,TRUE,day
3,Bronx,Bronx_NY,NY,78,39,10,10,0,Fair,FALSE,FALSE,FALSE,twilight
2,Hanover Park,Cook_IL,IL,81,60,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Cocoa,Brevard_FL,FL,88,62,7,5,0,Fair,FALSE,FALSE,TRUE,day
3,Burbank,Los Angeles_CA,CA,64.9,68,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,75,22,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,37.9,53,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Portland,Multnomah_OR,OR,50,74,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,88,43,10,7,0,Fair,FALSE,FALSE,TRUE,day
2,Los Angeles,Los Angeles_CA,CA,48,46,10,3,0,Fair,FALSE,FALSE,TRUE,night
2,Hartselle,Morgan_AL,AL,86,53,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,75,94,7,9.2,0.05,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Pleasanton,Alameda_CA,CA,64,63,10,18.4,0,Clear,FALSE,FALSE,FALSE,day
3,San Diego,San Diego_CA,CA,75,64,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Deerfield,Dane_WI,WI,66,93,10,11.5,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Roslyn Heights,Nassau_NY,NY,48.9,69,10,16.1,0.03,Overcast,FALSE,FALSE,FALSE,day
2,Draper,Salt Lake_UT,UT,37,59,9,3,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Miamisburg,Montgomery_OH,OH,35.1,82,6,6.9,0,Haze,FALSE,FALSE,FALSE,day
2,Saint Augustine,St. Johns_FL,FL,86,74,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,70,63,10,16.1,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,61,9,12.7,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Memphis,Shelby_TN,TN,57.9,100,4,3.5,0.09,Rain,FALSE,FALSE,FALSE,twilight
2,Bellevue,King_WA,WA,65,65,10,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,37.9,68,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Cherry Hill,Camden_NJ,NJ,41,100,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Washington Court House,Fayette_OH,OH,73.9,64,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Scottsdale,Maricopa_AZ,AZ,68,12,50,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Benson,Cochise_AZ,AZ,73,68,10,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64.4,94,3,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,91,55,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,59,87,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Central Valley,Orange_NY,NY,46,43,20,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,72,78,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Huntersville,Mecklenburg_NC,NC,72,27,10,6,0,Fair,FALSE,FALSE,TRUE,day
3,Southgate,Wayne_MI,MI,71.8,70,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Maple Grove,Hennepin_MN,MN,1.9,69,8,16.1,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,60.1,35,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Tracy,San Joaquin_CA,CA,95,18,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Los Gatos,Santa Cruz_CA,CA,51.1,86,7,9.2,0,Light Rain,FALSE,FALSE,FALSE,day
3,Hartford,Hartford_CT,CT,75,73,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
3,West Palm Beach,Palm Beach_FL,FL,79,84,10,5.8,0.09,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Royal Oak,Oakland_MI,MI,45.1,72,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Encino,Los Angeles_CA,CA,73.9,59,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,West Bloomfield,Oakland_MI,MI,30.9,64,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Wilmington,New Castle_DE,DE,74,82,10,3,0,Fair,FALSE,FALSE,TRUE,day
2,Taylors,Greenville_SC,SC,70,78,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Saint Cloud,Stearns_MN,MN,-13,82,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Colorado Springs,El Paso_CO,CO,27,100,2,7,0,Wintry Mix,FALSE,FALSE,FALSE,day
2,Ogden,Weber_UT,UT,63,46,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Costa Mesa,Orange_CA,CA,73.9,66,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,71.1,90,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Le Roy,Genesee_NY,NY,52,74,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Raleigh,Wake_NC,NC,75.9,85,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Buckeye,Maricopa_AZ,AZ,84,48,5,3,0,Fair,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,71.1,61,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Salisbury,Rowan_NC,NC,49.6,100,5,0,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,39,82,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
3,Columbus,Franklin_OH,OH,42.1,100,2,3.5,0.05,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,95,41,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Humble,Harris_TX,TX,72,97,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Ocala,Marion_FL,FL,75.2,89,10,3.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,91,33,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,84.9,41,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Highland,San Bernardino_CA,CA,71.6,12,6,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Hatboro,Montgomery_PA,PA,37.9,89,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Mesa,Maricopa_AZ,AZ,68,7,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Forest Lake,Chisago_MN,MN,72,41,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Winter Garden,Orange_FL,FL,55,96,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Oakland Gardens,Queens_NY,NY,50,35,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,79,45,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,73,79,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Douglasville,Douglas_GA,GA,82.9,51,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,80,87,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
3,Boca Raton,Palm Beach_FL,FL,66.2,43,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
3,Canton,Wayne_MI,MI,61,90,9,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Melbourne,Brevard_FL,FL,89.1,63,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Duluth,Gwinnett_GA,GA,68,96,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Denver,Denver_CO,CO,55,58,10,10,0,Light Rain,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,96.1,40,10,16.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Bow,Merrimack_NH,NH,48.9,71,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,86,59,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,35.1,82,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Gaston,Calhoun_SC,SC,73,100,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,93,49,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,35.1,96,1,9.2,0.07,Light Ice Pellets,FALSE,FALSE,TRUE,day
2,Little Rock,Pulaski_AR,AR,94,49,10,7,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,San Leandro,Alameda_CA,CA,61,78,8,6.9,0,Haze,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,54,97,4,5.8,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Marshall,Calhoun_MI,MI,4.8,77,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Providence,Providence_RI,RI,80.1,58,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Mobile,Mobile_AL,AL,87.1,67,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,57.9,97,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Maspeth,Queens_NY,NY,70,22,10,16.1,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,71.1,22,10,13.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Des Moines,Polk_IA,IA,55.9,55,10,8.1,0,Overcast,FALSE,FALSE,FALSE,night
2,Cleveland,Cuyahoga_OH,OH,34,89,4,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Chicago Heights,Cook_IL,IL,7,87,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
2,Pembroke Pines,Broward_FL,FL,72,91,10,5,0.26,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Morgantown,Monongalia_WV,WV,41,82,4,4.6,0.08,Rain,FALSE,FALSE,FALSE,day
4,Sparks Glencoe,Baltimore County_MD,MD,75.2,34,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Bluffton,Beaufort_SC,SC,75.2,69,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,69.1,78,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Greensboro,Guilford_NC,NC,71.1,96,10,5.8,0,Overcast,TRUE,FALSE,FALSE,night
2,Boynton Beach,Palm Beach_FL,FL,79,94,10,9,0,Light Rain,FALSE,FALSE,FALSE,day
2,Atlanta,Fulton_GA,GA,57.9,70,10,12.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
2,Klamath Falls,Klamath_OR,OR,89,16,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Chelmsford,Middlesex_MA,MA,33.1,35,10,6.9,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Hollywood,Broward_FL,FL,63,93,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Fort Pierce,St. Lucie_FL,FL,66.9,52,10,12.7,0,Clear,FALSE,FALSE,FALSE,night
2,Paramus,Bergen_NJ,NJ,86,59,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,75,90,8,18.4,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,68,63,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Seneca,Oconee_SC,SC,61,23,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,84.9,67,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Glendale,Los Angeles_CA,CA,79,60,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
3,Flint,Genesee_MI,MI,10.9,64,10,17.3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Charleston,Charleston_SC,SC,62.1,96,3,6.9,0.02,Heavy Rain,TRUE,FALSE,FALSE,twilight
2,Schwenksville,Montgomery_PA,PA,57,39,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,75,48,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Denver,Adams_CO,CO,73.4,16,50,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Coalinga,Fresno_CA,CA,63,54,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,73,66,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
4,Bradenton,Manatee_FL,FL,77,94,10,5,0,Fair,FALSE,FALSE,FALSE,night
2,Lone Pine,Inyo_CA,CA,79,9,10,15,0,Fair,FALSE,TRUE,FALSE,day
2,Clearwater,Pinellas_FL,FL,83,77,10,9,0,Fair,FALSE,FALSE,TRUE,day
3,Jacksonville,Duval_FL,FL,50,52,10,12,0,Fair,TRUE,FALSE,FALSE,day
3,Philadelphia,Philadelphia_PA,PA,28.9,67,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Port Chester,Westchester_NY,NY,53.1,40,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis City_MO,MO,43,62,10,13,0,Fair,FALSE,FALSE,FALSE,day
4,Hoschton,Jackson_GA,GA,48.2,62,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Falls Church,Fairfax County_VA,VA,45,86,9,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Richmond,Contra Costa_CA,CA,55.9,69,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Hawthorne,Passaic_NJ,NJ,39.9,63,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,63,90,8,3.5,0,Light Rain,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,95,46,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Sidney,Shelby_OH,OH,82.4,62,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,San Clemente,San Diego_CA,CA,66,75,6,8.1,0,Haze,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,60,60,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Scottsdale,Maricopa_AZ,AZ,88,49,10,3.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Chelmsford,Middlesex_MA,MA,88,57,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Silverton,Marion_OR,OR,58,75,10,3,0,Cloudy,FALSE,FALSE,FALSE,night
2,Pleasanton,Alameda_CA,CA,35.1,72,2,0,0,Haze,FALSE,FALSE,FALSE,twilight
2,Ashland,Jackson_OR,OR,39.9,83,10,0,0,Clear,TRUE,FALSE,FALSE,twilight
3,Methuen,Essex_MA,MA,37,46,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
4,Cabot,Pulaski_AR,AR,94,53,10,18,0,Cloudy,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,45,63,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,75.9,91,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Seattle,King_WA,WA,53.1,86,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Salem,Marion_OR,OR,55.9,84,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Vacaville,Solano_CA,CA,90,22,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Jamestown,Boone_IN,IN,61,87,7,0,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,55,100,0.8,4.6,0,Mist,FALSE,FALSE,FALSE,twilight
2,Washington,Tazewell_IL,IL,28.9,89,1,5.8,0,Light Snow,FALSE,FALSE,FALSE,day
2,Albion,Mendocino_CA,CA,57.9,60,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,90,43,10,9,0,Fair,TRUE,FALSE,FALSE,day
3,Paterson,Passaic_NJ,NJ,62.1,90,7,0,0,Shallow Fog,FALSE,FALSE,FALSE,twilight
3,San Clemente,Orange_CA,CA,75.9,69,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Purcellville,Loudoun_VA,VA,86,66,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Tracy,San Joaquin_CA,CA,64,75,10,8,0,Fair,TRUE,FALSE,FALSE,twilight
2,Goose Creek,Berkeley_SC,SC,80.1,76,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Euless,Tarrant_TX,TX,90,45,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,71.1,29,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,East Syracuse,Onondaga_NY,NY,30,85,9,16.1,0,Light Snow,FALSE,FALSE,FALSE,day
2,Aurora,Arapahoe_CO,CO,37,41,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Powell,Delaware_OH,OH,50,86,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Ellenton,Manatee_FL,FL,81,88,10,5,0,Rain,FALSE,FALSE,FALSE,day
3,Lenexa,Johnson_KS,KS,22,85,10,24,0,Cloudy / Windy,FALSE,FALSE,FALSE,day
3,Encinitas,San Diego_CA,CA,70,71,8,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,90.3,40,10,12.7,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Canyon Country,Los Angeles_CA,CA,53,83,9,5,0,Fair,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,50,80,10,10,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Altamonte Springs,Seminole_FL,FL,79,88,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Frederick,Frederick_MD,MD,28.4,51,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,78,43,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,90,52,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Carmichael,Sacramento_CA,CA,48.2,87,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Bradenton,Manatee_FL,FL,78.1,87,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Needham Heights,Norfolk_MA,MA,50,93,7,3.5,0.04,Light Rain,FALSE,FALSE,FALSE,day
3,South San Francisco,San Mateo_CA,CA,68,68,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
